index,pollen_score,tagid,starttime,endtime,event
1764884,1.2858765595622391e-06,1607,2017-06-28 10:11:54.500,2017-06-28 10:11:57.250,entering
1764912,0.0071000334173774,1607,2017-06-28 10:11:57.500,2017-06-28 10:12:03.450,entering
1764942,0.0815597667366445,1607,2017-06-28 10:12:03.450,2017-06-28 10:12:14.100,entering
1765025,0.0544574499017287,1607,2017-06-28 10:12:14.350,2017-06-28 10:12:22.500,entering
1765047,0.0547345939696117,1607,2017-06-28 10:12:23.050,2017-06-28 10:12:27.850,entering
1765135,6.826583629825179e-06,1607,2017-06-28 10:12:32.350,2017-06-28 10:12:44.350,entering
1765221,1.1810095321809123e-05,1607,2017-06-28 10:12:51.800,2017-06-28 10:12:52.400,entering
1765299,9.28678852160196e-05,1607,2017-06-28 10:13:07.700,2017-06-28 10:13:39.250,entering
1765854,0.0915171213627543,1607,2017-06-28 10:14:49.250,2017-06-28 10:14:50.800,leaving
1765990,5.589674707234117e-06,1607,2017-06-28 10:15:12.350,2017-06-28 10:15:39.500,entering
1766214,0.0048023180061178,1607,2017-06-28 10:16:08.100,2017-06-28 10:16:19.100,entering
1766339,0.0031629698236403,1607,2017-06-28 10:16:36.500,2017-06-28 10:16:36.850,leaving
1766352,5.04000270164902e-05,1607,2017-06-28 10:16:38.800,2017-06-28 10:16:45.000,entering
1766384,1.4195523739518031e-06,1607,2017-06-28 10:16:45.400,2017-06-28 10:16:46.950,NV
1766441,0.0001767094684765,1607,2017-06-28 10:16:54.500,2017-06-28 10:16:54.850,leaving
1766444,0.001092974050015,1607,2017-06-28 10:16:54.900,2017-06-28 10:16:55.500,leaving
1766551,0.002418572589361,1607,2017-06-28 10:17:11.250,2017-06-28 10:17:11.900,NV
1766556,1.0144722750737857e-07,1607,2017-06-28 10:17:12.150,2017-06-28 10:17:12.200,leaving
1766560,0.0105865968958875,1607,2017-06-28 10:17:12.550,2017-06-28 10:17:15.950,entering
1766590,0.0707043244035958,1607,2017-06-28 10:17:19.400,2017-06-28 10:17:19.850,leaving
1766592,0.0002385215485211,1607,2017-06-28 10:17:19.900,2017-06-28 10:17:20.550,NV
1766613,0.027823781454829,1607,2017-06-28 10:17:25.450,2017-06-28 10:17:27.250,NV
1766618,0.0002632863063301,1607,2017-06-28 10:17:27.350,2017-06-28 10:17:32.050,entering
1766650,7.865180750970299e-05,1607,2017-06-28 10:17:33.000,2017-06-28 10:17:34.850,entering
1766661,0.0061509653558044,1607,2017-06-28 10:17:34.900,2017-06-28 10:17:36.800,NV
1766793,0.1611819719022605,1607,2017-06-28 10:17:54.200,2017-06-28 10:17:54.400,entering
1766795,0.0223366349946328,1607,2017-06-28 10:17:54.700,2017-06-28 10:17:55.350,NV
1766806,9.928419098763273e-07,1607,2017-06-28 10:17:55.650,2017-06-28 10:18:04.300,entering
1766871,0.0007520631980561,1607,2017-06-28 10:18:04.600,2017-06-28 10:18:28.400,entering
1767154,0.0880242659602886,1607,2017-06-28 10:18:47.800,2017-06-28 10:18:48.350,leaving
1767159,2.2309770021654007e-05,1607,2017-06-28 10:18:48.450,2017-06-28 10:18:49.050,leaving
1767278,0.0059068024812005,1607,2017-06-28 10:19:08.650,2017-06-28 10:19:14.750,leaving
1767320,2.5761135208801115e-05,1607,2017-06-28 10:19:15.850,2017-06-28 10:19:24.350,leaving
1767494,0.0036919895548875,1607,2017-06-28 10:19:34.250,2017-06-28 10:19:40.850,NV
1767565,6.187333223257425e-07,1607,2017-06-28 10:19:41.500,2017-06-28 10:19:42.200,NV
1767574,4.3171980326707944e-08,1607,2017-06-28 10:19:42.500,2017-06-28 10:19:45.900,entering
1767594,1.8525909625821423e-08,1607,2017-06-28 10:19:46.150,2017-06-28 10:19:48.100,entering
1767598,1.9114762127726143e-14,1607,2017-06-28 10:19:48.400,2017-06-28 10:19:48.450,entering
1767602,1.819999843686465e-08,1607,2017-06-28 10:19:48.950,2017-06-28 10:19:59.950,entering
1767700,0.0909977541208144,1607,2017-06-28 10:20:11.800,2017-06-28 10:20:12.250,entering
1768838,0.0055700706949191,1607,2017-06-28 10:25:21.800,2017-06-28 10:28:25.700,entering
1769054,0.0039776162593358,1607,2017-06-28 10:26:21.900,2017-06-28 10:26:37.350,entering
1769277,1.894148394752369e-05,1607,2017-06-28 10:27:28.400,2017-06-28 10:27:45.350,leaving
1769385,0.0644019176368601,1607,2017-06-28 10:27:54.400,2017-06-28 10:27:54.850,NV
1769392,0.0694902661542945,1607,2017-06-28 10:27:55.800,2017-06-28 10:27:56.350,entering
1769398,5.776825173721097e-08,1607,2017-06-28 10:27:57.300,2017-06-28 10:27:58.350,entering
1769434,0.0020278863346695,1607,2017-06-28 10:28:05.050,2017-06-28 10:28:12.800,NV
1769455,0.0078087342184419,1607,2017-06-28 10:28:13.150,2017-06-28 10:28:13.650,NV
1769462,2.2947410563620382e-05,1607,2017-06-28 10:28:15.100,2017-06-28 10:28:18.150,NV
1769980,0.0058340975962118,1607,2017-06-28 10:30:29.000,2017-06-28 10:30:29.150,entering
1770522,8.747074079500334e-05,1607,2017-06-28 10:32:55.200,2017-06-28 10:33:13.250,NV
1770526,0.0007622823695035,1607,2017-06-28 10:33:00.000,2017-06-28 10:33:14.750,NV
1770702,0.0001273061916068,1607,2017-06-28 10:33:51.000,2017-06-28 10:34:45.350,leaving
1770733,0.0002989259612571,1607,2017-06-28 10:34:00.350,2017-06-28 10:34:21.450,NV
1771061,0.0167602242153103,1607,2017-06-28 10:35:38.350,2017-06-28 10:35:42.600,NV
1771073,0.0001666348630628,1607,2017-06-28 10:35:41.800,2017-06-28 10:36:06.700,leaving
1771437,8.725771529438653e-06,1607,2017-06-28 10:37:17.600,2017-06-28 10:37:18.350,NV
1771464,5.2154234218555096e-05,1607,2017-06-28 10:37:24.200,2017-06-28 10:37:33.200,leaving
1771628,0.0008311976317702,1607,2017-06-28 10:38:04.650,2017-06-28 10:38:09.450,leaving
1771677,8.909981167014866e-05,1607,2017-06-28 10:38:14.950,2017-06-28 10:38:18.500,leaving
1772170,0.0044650704188422,1607,2017-06-28 10:40:02.000,2017-06-28 10:40:04.100,entering
1772190,0.0319395269195574,1607,2017-06-28 10:40:04.300,2017-06-28 10:40:05.550,entering
1772327,5.614673227682943e-06,1607,2017-06-28 10:40:18.750,2017-06-28 10:40:18.800,entering
1772624,0.4863030016422272,1607,2017-06-28 10:40:42.400,2017-06-28 10:40:42.450,entering
1773071,0.0015087051326221,1607,2017-06-28 10:41:24.700,2017-06-28 10:41:30.300,NV
1773117,6.336714015886473e-05,1607,2017-06-28 10:41:30.700,2017-06-28 10:41:48.550,entering
1773328,0.0162677354919149,1607,2017-06-28 10:42:00.500,2017-06-28 10:42:07.550,leaving
1773372,0.0083062060863649,1607,2017-06-28 10:42:07.850,2017-06-28 10:42:11.200,NV
1773417,0.0003434815618254,1607,2017-06-28 10:42:13.300,2017-06-28 10:42:14.050,NV
1773444,7.891171205159856e-05,1607,2017-06-28 10:42:15.300,2017-06-28 10:42:16.400,NV
1773474,1.8830504809069173e-06,1607,2017-06-28 10:42:17.550,2017-06-28 10:42:19.550,entering
1773531,0.0096629549677947,1607,2017-06-28 10:42:21.300,2017-06-28 10:42:21.950,entering
1774863,8.184982981309482e-06,1607,2017-06-28 10:44:39.700,2017-06-28 10:44:42.650,entering
1775199,0.0040722904126481,1607,2017-06-28 10:45:15.150,2017-06-28 10:45:17.450,entering
1775223,0.0003662700065224,1607,2017-06-28 10:45:17.500,2017-06-28 10:45:19.200,entering
1775298,0.0193660881701502,1607,2017-06-28 10:45:23.900,2017-06-28 10:45:26.000,leaving
1775338,1.1187563190990998e-05,1607,2017-06-28 10:45:26.800,2017-06-28 10:45:28.150,leaving
1775705,0.0001495614143866,1607,2017-06-28 10:45:58.100,2017-06-28 10:46:01.750,leaving
1775829,0.0124355631466336,1607,2017-06-28 10:46:08.800,2017-06-28 10:46:10.700,NV
1775897,1.3493257976430565e-05,1607,2017-06-28 10:46:15.800,2017-06-28 10:46:16.050,NV
1776391,7.637547848086493e-06,1607,2017-06-28 10:47:12.750,2017-06-28 10:47:12.850,entering
1776398,2.093560709206976e-05,1607,2017-06-28 10:47:13.650,2017-06-28 10:47:15.400,entering
1776419,0.0001692199157373,1607,2017-06-28 10:47:15.900,2017-06-28 10:47:16.550,entering
1776429,5.635373395435727e-06,1607,2017-06-28 10:47:16.800,2017-06-28 10:47:18.050,entering
1776460,2.175076010567841e-06,1607,2017-06-28 10:47:18.700,2017-06-28 10:47:19.200,NV
1776467,0.0009101572619749,1607,2017-06-28 10:47:19.350,2017-06-28 10:47:20.000,NV
1776470,0.0055994096949336,1607,2017-06-28 10:47:20.000,2017-06-28 10:47:22.550,NV
1776534,0.0062298256940094,1607,2017-06-28 10:47:26.950,2017-06-28 10:47:28.900,entering
1776580,6.28075088228601e-05,1607,2017-06-28 10:47:30.350,2017-06-28 10:47:30.950,entering
1776589,1.6839310035265953e-07,1607,2017-06-28 10:47:31.150,2017-06-28 10:47:31.200,entering
1776593,9.525393767599378e-05,1607,2017-06-28 10:47:31.300,2017-06-28 10:47:33.750,entering
1776667,0.023440574651076,1607,2017-06-28 10:47:38.350,2017-06-28 10:47:41.450,NV
1776699,8.981382524079738e-06,1607,2017-06-28 10:47:41.650,2017-06-28 10:47:42.750,NV
1776765,0.0053453189627411,1607,2017-06-28 10:47:49.700,2017-06-28 10:47:52.250,entering
1777020,0.0015807676789872,1607,2017-06-28 10:48:38.500,2017-06-28 10:48:40.250,leaving
1777029,3.304319971698269e-05,1607,2017-06-28 10:48:40.450,2017-06-28 10:48:44.100,entering
1777060,4.1002299464615775e-05,1607,2017-06-28 10:48:46.300,2017-06-28 10:48:47.450,NV
1777076,0.0024292319770584,1607,2017-06-28 10:48:50.900,2017-06-28 10:48:56.500,leaving
1777138,0.0152066396414661,1607,2017-06-28 10:48:56.850,2017-06-28 10:48:57.400,leaving
1777203,0.1714846599759367,1607,2017-06-28 10:49:02.700,2017-06-28 10:49:03.550,NV
1777236,0.0127582506963404,1607,2017-06-28 10:49:07.350,2017-06-28 10:49:12.200,NV
1777295,0.0020193742550744,1607,2017-06-28 10:49:16.300,2017-06-28 10:49:17.250,leaving
1777361,2.214640623658579e-07,1607,2017-06-28 10:49:26.450,2017-06-28 10:49:27.650,leaving
1777368,3.478945804705549e-06,1607,2017-06-28 10:49:28.050,2017-06-28 10:49:29.750,leaving
1777462,0.009149122241724,1607,2017-06-28 10:49:52.650,2017-06-28 10:49:53.050,NV
1777464,0.0358462864798282,1607,2017-06-28 10:49:53.300,2017-06-28 10:49:55.850,entering
1777470,0.0113174579924321,1607,2017-06-28 10:49:56.050,2017-06-28 10:49:56.900,entering
1777524,0.0002427439437243,1607,2017-06-28 10:50:03.650,2017-06-28 10:50:05.650,NV
1777561,0.0057253372658602,1607,2017-06-28 10:50:10.300,2017-06-28 10:50:12.300,NV
1777581,1.461895669987288e-05,1607,2017-06-28 10:50:12.600,2017-06-28 10:50:14.100,NV
1777615,0.0010552098974585,1607,2017-06-28 10:50:17.200,2017-06-28 10:50:17.300,leaving
1777618,1.1755256195212677e-05,1607,2017-06-28 10:50:17.550,2017-06-28 10:50:19.800,leaving
1777653,2.0945347271344434e-07,1607,2017-06-28 10:50:20.350,2017-06-28 10:50:22.900,leaving
1777679,0.0007569247493986,1607,2017-06-28 10:50:22.900,2017-06-28 10:50:53.250,leaving
1777841,0.0003258354142696,1607,2017-06-28 10:50:53.800,2017-06-28 10:50:56.150,leaving
1777917,0.0015227390190187,1607,2017-06-28 10:51:06.350,2017-06-28 10:51:06.650,leaving
1777921,9.38985441390035e-06,1607,2017-06-28 10:51:07.100,2017-06-28 10:51:12.600,entering
1777970,0.0001033313455521,1607,2017-06-28 10:51:12.950,2017-06-28 10:51:25.800,NV
1778194,0.0007528092941309,1607,2017-06-28 10:51:48.550,2017-06-28 10:51:49.900,leaving
1778228,0.0001204264661334,1607,2017-06-28 10:51:55.900,2017-06-28 10:52:03.550,entering
1778280,0.0049073413663011,1607,2017-06-28 10:52:05.350,2017-06-28 10:52:05.650,NV
1778321,0.0197481836064547,1607,2017-06-28 10:52:10.900,2017-06-28 10:52:12.250,leaving
1778348,7.60408750664796e-05,1607,2017-06-28 10:52:13.450,2017-06-28 10:52:17.800,leaving
1778989,2.1846135855945214e-05,1607,2017-06-28 10:53:36.000,2017-06-28 10:53:42.000,entering
1779013,7.94836843392227e-08,1607,2017-06-28 10:53:42.300,2017-06-28 10:53:47.800,entering
1779087,7.603879062071891e-05,1607,2017-06-28 10:53:55.100,2017-06-28 10:54:07.300,entering
1779425,9.81354440909854e-06,1607,2017-06-28 10:54:46.400,2017-06-28 10:54:46.650,NV
1779429,0.0002976067335406,1607,2017-06-28 10:54:47.250,2017-06-28 10:54:50.150,entering
1779443,0.000465601942307,1607,2017-06-28 10:54:50.250,2017-06-28 10:54:52.950,entering
1779456,0.0529352036779137,1607,2017-06-28 10:54:54.200,2017-06-28 10:54:55.250,NV
1779685,8.570655727328129e-08,1607,2017-06-28 10:55:33.450,2017-06-28 10:55:34.650,NV
1779690,0.0067137032361672,1607,2017-06-28 10:55:35.050,2017-06-28 10:55:37.250,entering
1781369,0.0163470682470385,1607,2017-06-28 10:58:48.350,2017-06-28 10:58:48.450,leaving
1781372,0.0335635011498931,1607,2017-06-28 10:58:48.500,2017-06-28 10:58:49.900,leaving
1782375,0.0173621805051959,1607,2017-06-28 11:00:58.700,2017-06-28 11:01:00.050,NV
1782409,7.220748375402763e-05,1607,2017-06-28 11:01:01.350,2017-06-28 11:01:01.400,entering
1782569,9.354468436292348e-05,1607,2017-06-28 11:01:23.100,2017-06-28 11:01:25.400,NV
1782583,1.3376546138404832e-05,1607,2017-06-28 11:01:25.650,2017-06-28 11:01:29.050,NV
1782713,8.561448904142015e-06,1607,2017-06-28 11:01:43.000,2017-06-28 11:02:08.850,entering
1783057,5.297492577938102e-08,1607,2017-06-28 11:02:43.950,2017-06-28 11:02:44.050,leaving
1783170,0.0003963236563412,1607,2017-06-28 11:02:56.950,2017-06-28 11:03:13.300,entering
1783394,0.0018821468976425,1607,2017-06-28 11:03:44.400,2017-06-28 11:03:45.450,leaving
1783554,0.0797669911432806,1607,2017-06-28 11:04:20.300,2017-06-28 11:04:20.850,leaving
1783694,0.0084522181586411,1607,2017-06-28 11:04:37.100,2017-06-28 11:04:37.850,leaving
1783700,2.7350905748707577e-06,1607,2017-06-28 11:04:37.900,2017-06-28 11:04:38.250,leaving
1783701,1.5163996169853533e-08,1607,2017-06-28 11:04:38.300,2017-06-28 11:04:38.450,leaving
1783745,0.0019357803524737,1607,2017-06-28 11:04:45.000,2017-06-28 11:04:46.250,leaving
1783759,3.363065064518132e-08,1607,2017-06-28 11:04:46.400,2017-06-28 11:04:46.950,entering
1783851,0.003227389048916,1607,2017-06-28 11:05:06.900,2017-06-28 11:05:09.150,entering
1784590,3.011311346159841e-06,1607,2017-06-28 11:07:08.900,2017-06-28 11:07:09.500,entering
1784644,0.0028042452061154,1607,2017-06-28 11:07:13.700,2017-06-28 11:07:15.650,entering
1785004,0.0877510642943282,1607,2017-06-28 11:08:17.150,2017-06-28 11:08:17.250,entering
1785013,0.0001307297069826,1607,2017-06-28 11:08:18.000,2017-06-28 11:08:19.350,entering
1785049,0.0034909791043081,1607,2017-06-28 11:08:25.200,2017-06-28 11:08:28.650,entering
1785126,0.0340817227212634,1607,2017-06-28 11:08:38.450,2017-06-28 11:08:38.850,NV
1785175,0.0009733118586434,1607,2017-06-28 11:08:47.800,2017-06-28 11:08:51.300,entering
1785186,8.779660120911919e-05,1607,2017-06-28 11:08:50.100,2017-06-28 11:08:52.100,entering
1785370,7.204393317036421e-09,1607,2017-06-28 11:09:10.150,2017-06-28 11:09:10.450,entering
1785417,1.8893785662020955e-08,1607,2017-06-28 11:09:14.100,2017-06-28 11:09:14.900,NV
1785427,6.977337169524221e-05,1607,2017-06-28 11:09:14.850,2017-06-28 11:09:16.050,NV
1786102,0.0001285391094194,1607,2017-06-28 11:10:51.300,2017-06-28 11:10:55.900,entering
1787704,0.0133436450008252,1607,2017-06-28 11:15:00.500,2017-06-28 11:15:01.350,leaving
1788097,2.6815551973970095e-05,1607,2017-06-28 11:15:41.750,2017-06-28 11:15:43.500,leaving
1789040,4.314424222684465e-05,1607,2017-06-28 11:17:42.600,2017-06-28 11:17:42.650,leaving
1789044,3.401651459474427e-05,1607,2017-06-28 11:17:42.750,2017-06-28 11:17:42.850,leaving
1789186,3.572561529691361e-05,1607,2017-06-28 11:17:57.150,2017-06-28 11:18:00.750,NV
1789264,0.0024976130356814,1607,2017-06-28 11:18:05.800,2017-06-28 11:18:16.050,entering
1789370,6.259982509986002e-05,1607,2017-06-28 11:18:21.150,2017-06-28 11:18:33.150,entering
1789523,5.24612179840313e-07,1607,2017-06-28 11:18:36.350,2017-06-28 11:18:36.650,NV
1789710,4.47293099598389e-05,1607,2017-06-28 11:18:56.300,2017-06-28 11:19:07.150,entering
1789775,0.0004578659156997,1607,2017-06-28 11:19:07.450,2017-06-28 11:19:11.300,entering
1789802,0.0139272213055588,1607,2017-06-28 11:19:11.600,2017-06-28 11:19:15.200,entering
1789869,2.977381906193001e-05,1607,2017-06-28 11:19:17.150,2017-06-28 11:19:17.650,NV
1790989,0.0045848405343348,1607,2017-06-28 11:22:40.000,2017-06-28 11:22:54.550,entering
1791028,0.001384281059513,1607,2017-06-28 11:22:47.900,2017-06-28 11:23:07.700,NV
1791670,0.0080135265639661,1607,2017-06-28 11:24:42.350,2017-06-28 11:24:51.850,NV
1791711,9.091481262427896e-06,1607,2017-06-28 11:24:52.000,2017-06-28 11:24:56.250,NV
1791829,0.0011635551400775,1607,2017-06-28 11:25:19.650,2017-06-28 11:25:45.450,leaving
1791963,0.0001807325956853,1607,2017-06-28 11:25:46.350,2017-06-28 11:25:49.850,leaving
1792341,0.011084254345478,1607,2017-06-28 11:27:00.650,2017-06-28 11:27:06.650,entering
1792385,2.0707013370459805e-07,1607,2017-06-28 11:27:08.850,2017-06-28 11:27:10.100,entering
1797002,0.0007003958379677,1607,2017-06-28 11:42:18.400,2017-06-28 11:42:20.650,entering
1824565,0.0061907139333976,1607,2017-06-28 13:08:04.400,2017-06-28 13:08:10.600,entering
1847399,8.135988415839772e-05,1607,2017-06-28 14:14:44.350,2017-06-28 14:14:44.450,leaving
1847490,4.6829136651337776e-11,1607,2017-06-28 14:14:49.450,2017-06-28 14:14:49.600,leaving
1847998,0.001030168567566,1607,2017-06-28 14:15:37.200,2017-06-28 14:15:37.950,NV
1848004,0.0061382179417597,1607,2017-06-28 14:15:38.150,2017-06-28 14:15:41.050,entering
1849292,0.0006691500090596,1607,2017-06-28 14:19:23.100,2017-06-28 14:19:23.350,entering
1849294,0.000986107785185,1607,2017-06-28 14:19:23.400,2017-06-28 14:19:24.350,entering
1849298,9.232741130560396e-06,1607,2017-06-28 14:19:25.850,2017-06-28 14:19:45.850,entering
1849500,0.001920309412763,1607,2017-06-28 14:20:06.400,2017-06-28 14:20:06.600,leaving
1849502,2.290052339048998e-05,1607,2017-06-28 14:20:06.650,2017-06-28 14:20:07.000,NV
1849521,0.0002009013262825,1607,2017-06-28 14:20:09.350,2017-06-28 14:20:27.750,entering
1849650,0.0001442311362498,1607,2017-06-28 14:20:38.950,2017-06-28 14:20:43.100,entering
1868464,0.0011136970484576,1607,2017-06-28 14:56:50.250,2017-06-28 14:56:50.350,entering
1868505,8.684611038844992e-06,1607,2017-06-28 14:56:51.350,2017-06-28 14:56:51.550,leaving
1868820,1.4508593174599887e-06,1607,2017-06-28 14:57:00.000,2017-06-28 14:57:00.250,NV
1869816,5.316530736623539e-07,1607,2017-06-28 14:57:37.700,2017-06-28 14:57:39.950,NV
1869921,0.0009331659055682,1607,2017-06-28 14:57:41.400,2017-06-28 14:57:42.850,NV
1869976,0.0002075303197651,1607,2017-06-28 14:57:43.150,2017-06-28 14:57:43.650,NV
1869996,7.028938829936971e-05,1607,2017-06-28 14:57:43.950,2017-06-28 14:57:45.900,NV
1870953,2.426839224568675e-05,1607,2017-06-28 14:58:25.350,2017-06-28 14:58:28.550,entering
1884279,9.81420778647715e-07,1607,2017-06-28 16:06:22.550,2017-06-28 16:06:23.200,leaving
1884308,0.0139727914338807,1607,2017-06-28 16:06:26.500,2017-06-28 16:06:31.400,entering
1884418,0.0001481079714935,1607,2017-06-28 16:06:37.850,2017-06-28 16:06:38.450,leaving
1884558,0.0002452043268771,1607,2017-06-28 16:06:50.100,2017-06-28 16:07:14.800,leaving
1884713,2.827776960100676e-05,1607,2017-06-28 16:07:15.150,2017-06-28 16:07:34.600,entering
1884843,0.0001453006972324,1607,2017-06-28 16:07:36.650,2017-06-28 16:07:37.750,leaving
1884861,0.0018011889471792,1607,2017-06-28 16:07:38.350,2017-06-28 16:07:41.700,leaving
1884922,0.00100118508999,1607,2017-06-28 16:07:47.850,2017-06-28 16:07:48.000,leaving
1884978,9.00714496109778e-05,1607,2017-06-28 16:07:57.750,2017-06-28 16:08:03.700,leaving
1885027,4.773257437295651e-05,1607,2017-06-28 16:08:04.050,2017-06-28 16:08:22.300,entering
1885401,0.0018404645471684,1607,2017-06-28 16:08:56.700,2017-06-28 16:09:03.000,entering
1902979,0.0040206751288115,1607,2017-06-28 16:41:50.200,2017-06-28 16:41:52.000,NV
1902992,0.002907510032423,1607,2017-06-28 16:41:52.050,2017-06-28 16:41:53.350,NV
1918630,0.0535702357758014,1607,2017-06-28 17:04:11.400,2017-06-28 17:04:13.300,entering
1918651,0.0026125499191568,1607,2017-06-28 17:04:13.700,2017-06-28 17:04:14.750,entering
1918658,2.29269870571642e-05,1607,2017-06-28 17:04:14.850,2017-06-28 17:04:16.800,entering
1918763,0.0007291587353026,1607,2017-06-28 17:04:26.000,2017-06-28 17:04:27.200,NV
1918780,0.0261776448383469,1607,2017-06-28 17:04:27.650,2017-06-28 17:04:29.250,NV
1946660,0.0024327273666563,1607,2017-06-28 17:36:18.750,2017-06-28 17:36:20.300,NV
1946679,0.0115272918686879,1607,2017-06-28 17:36:19.400,2017-06-28 17:36:20.350,entering
1946695,0.0296611688564364,1607,2017-06-28 17:36:19.850,2017-06-28 17:36:21.500,entering
1946696,9.241772841646969e-05,1607,2017-06-28 17:36:19.850,2017-06-28 17:36:24.900,entering
97823,2.690474332212034e-07,1979,2017-06-21 13:57:46.800,2017-06-21 13:57:46.850,NV
98563,2.4331681988849774e-07,1979,2017-06-21 13:59:52.700,2017-06-21 13:59:53.050,NV
122520,4.1930917951050914e-10,1979,2017-06-21 15:02:15.000,2017-06-21 15:02:15.150,entering
